clothes_class,clothing_path,R_median,G_median,B_median
shorts,clothing-dataset-small/shorts/95f397b6-3807-4ed4-80fb-573103022fe2.jpg,68,69,68
shorts,clothing-dataset-small/shorts/16269b50-4756-4086-9dbc-32f0bf9fd1e3.jpg,24,25,24
shorts,clothing-dataset-small/shorts/4dc28842-983c-4188-8c20-155d52bb7faf.jpg,170,167,170
shorts,clothing-dataset-small/shorts/c1fe04e9-f2b4-4da8-a3cd-e11106c1a4cc.jpg,25,32,25
shorts,clothing-dataset-small/shorts/c7883ef6-3249-45ef-a202-383364e14816.jpg,70,81,70
shorts,clothing-dataset-small/shorts/06c30aa1-0be2-490b-b6f7-cbba423d94b0.jpg,171,62,171
shorts,clothing-dataset-small/shorts/d5b1aadc-1210-4e96-a14c-8e6a4d88f810.jpg,26,26,26
shorts,clothing-dataset-small/shorts/314125df-9112-48b9-9b5e-ad6c4130eee5.jpg,62,144,62
shorts,clothing-dataset-small/shorts/23916e8a-6b1f-4b78-a4dd-a70f5ea8c88b.jpg,43,61,43
shorts,clothing-dataset-small/shorts/d619091d-fc8d-4730-9f3c-2a042e876272.jpg,84,86,84
shorts,clothing-dataset-small/shorts/5de6404c-9a31-4d1e-b3fc-f747e31d19bd.jpg,188,167,188
shorts,clothing-dataset-small/shorts/1b9a7610-e6d9-4bb8-ace9-ed4870ae0d5b.jpg,83,50,83
shorts,clothing-dataset-small/shorts/25a32575-d8ba-4f54-8c92-013f13a3d7df.jpg,130,133,130
shorts,clothing-dataset-small/shorts/e6940762-d73e-4508-83f0-7d1e7937e4d4.jpg,65,67,65
shorts,clothing-dataset-small/shorts/13e8dc7f-8b80-42b0-b5be-89ee9787a97c.jpg,142,38,142
shorts,clothing-dataset-small/shorts/639705b1-9d37-4a12-bfe8-d9588a9204b4.jpg,174,162,174
shorts,clothing-dataset-small/shorts/96548af1-6efc-4300-a9a4-2d75ee10f6ae.jpg,78,94,78
shorts,clothing-dataset-small/shorts/3646d5d0-76d6-4a8e-bfa4-f00ff7a41824.jpg,69,77,69
shorts,clothing-dataset-small/shorts/5d1b42d2-2434-41b8-824b-357053d04395.jpg,33,33,33
shorts,clothing-dataset-small/shorts/489c6fad-0314-4563-92f4-57be938c86b2.jpg,164,15,164
shorts,clothing-dataset-small/shorts/777c856d-c9ca-4ffb-b4e9-8dbee17ceba7.jpg,106,117,106
shorts,clothing-dataset-small/shorts/09c3cfd8-ee08-4253-8d7a-98c71b0b3566.jpg,146,130,146
shorts,clothing-dataset-small/shorts/2beabf58-5224-41ea-80d7-bd9b0cb3cac6.jpg,119,122,119
hat,clothing-dataset-small/hat/22745622-ae32-407f-9af1-9a25eb79d7b3.jpg,179,172,179
hat,clothing-dataset-small/hat/5e944547-5d37-4b1a-a544-64a250377e4d.jpg,56,51,56
hat,clothing-dataset-small/hat/19b8f13e-9f17-4fcc-a4cd-7496672b1675.jpg,75,65,75
hat,clothing-dataset-small/hat/a283e901-d8da-4be1-91ae-2a3c94de48a2.jpg,58,58,58
hat,clothing-dataset-small/hat/d7602a0b-ddf5-4087-8a83-4e1ed8092f7e.jpg,66,65,66
hat,clothing-dataset-small/hat/66ce58c5-5d0e-4469-9d9d-91f4ff185bfb.jpg,111,169,111
hat,clothing-dataset-small/hat/7b9bdb6d-e380-4f48-9bc0-e3233a556849.jpg,133,88,133
hat,clothing-dataset-small/hat/75eacbac-ea83-4dd2-8d3e-18954399fc69.jpg,59,59,59
hat,clothing-dataset-small/hat/471a5dba-b2d6-40ef-9856-37c83ac15ad2.jpg,192,157,192
hat,clothing-dataset-small/hat/c5afa5d8-aa75-4836-872a-de9d93d091af.jpg,49,47,49
hat,clothing-dataset-small/hat/216ddb53-2a80-4218-99b0-b5b721744fc3.jpg,193,188,193
hat,clothing-dataset-small/hat/24fcfe3e-4ea1-481e-9f39-37a2edcb2c99.jpg,133,140,133
hat,clothing-dataset-small/hat/c46870a8-412f-4fa6-8e37-b42f9b025782.jpg,56,88,56
hat,clothing-dataset-small/hat/f1727c58-900c-4aca-88a8-10ac8e1bd7f0.jpg,173,173,173
hat,clothing-dataset-small/hat/00d94e21-5891-492e-be0e-792e7338c077.jpg,188,185,188
hat,clothing-dataset-small/hat/4ac3d6f0-a7e6-4197-899f-d3a65ae1ba7d.jpg,194,191,194
hat,clothing-dataset-small/hat/1aac00cd-b42a-40f1-a82a-dcc44a0879d4.jpg,178,136,178
hat,clothing-dataset-small/hat/8aefb1be-0bee-443c-83ba-eea331a5c27f.jpg,46,44,46
hat,clothing-dataset-small/hat/a8f612a6-a966-451b-9dd3-364a4b200dc1.jpg,180,159,180
hat,clothing-dataset-small/hat/70731fd8-417c-4d20-94c5-56cf17a7178e.jpg,102,156,102
hat,clothing-dataset-small/hat/ca3b6229-6612-4a34-8df7-8081bea80af0.jpg,158,162,158
hat,clothing-dataset-small/hat/1ea1d5e8-6613-442b-822c-f10319d14da3.jpg,64,62,64
hat,clothing-dataset-small/hat/1febd681-151b-4c8c-baff-ddc52d16c6c0.jpg,224,61,224
hat,clothing-dataset-small/hat/a47cd387-993a-4e23-b8a8-259d036cf37b.jpg,198,189,198
hat,clothing-dataset-small/hat/a2269708-5c90-4c6c-8f1a-f75d99280f5a.jpg,34,39,34
hat,clothing-dataset-small/hat/5ddedf0c-2cfa-4285-b384-d39505a815a4.jpg,27,29,27
hat,clothing-dataset-small/hat/51f52902-2209-4e89-a0a5-0b8d01572d28.jpg,52,143,52
hat,clothing-dataset-small/hat/7cd2e634-94bf-43f8-a95b-a840e7f79bf1.jpg,76,90,76
hat,clothing-dataset-small/hat/d7043df8-03b6-413c-ae3f-b96f0782e411.jpg,55,53,55
hat,clothing-dataset-small/hat/f207a364-bb40-42cd-a764-a2b9896705df.jpg,66,51,66
hat,clothing-dataset-small/hat/708af227-43ba-4e2b-b35b-652a13cd1c77.jpg,222,185,222
hat,clothing-dataset-small/hat/c3215af0-fe2f-49df-9c25-01e24d2a84bf.jpg,164,140,164
hat,clothing-dataset-small/hat/aae17fcd-a7c4-462a-8006-e0e935d34b3c.jpg,94,90,94
hat,clothing-dataset-small/hat/a1725635-3d95-4fd5-854f-b685edf504aa.jpg,26,27,26
hat,clothing-dataset-small/hat/047b4988-aeb2-423b-8a2e-163477a6cae2.jpg,154,148,154
hat,clothing-dataset-small/hat/4976873a-5058-45f9-b994-3d79868533a8.jpg,216,123,216
hat,clothing-dataset-small/hat/340e3716-5961-4c41-b5a4-6a568b7d1e21.jpg,207,187,207
hat,clothing-dataset-small/hat/29e0414f-80ca-432c-a9c0-3427298c245a.jpg,83,108,83
hat,clothing-dataset-small/hat/13a17d51-3560-445c-8802-8749fcf27ed7.jpg,158,141,158
hat,clothing-dataset-small/hat/4423eb84-850c-4f82-8bc6-01b7fee5c1ef.jpg,182,171,182
hat,clothing-dataset-small/hat/a2b1af1e-dc4a-4e74-b7ae-3290dbe564d9.jpg,133,141,133
hat,clothing-dataset-small/hat/79307c6e-cc11-422f-8b55-d01148cc94b3.jpg,58,54,58
hat,clothing-dataset-small/hat/f7536e56-4e2a-4fd6-b92b-70a4243bf86f.jpg,128,177,128
hat,clothing-dataset-small/hat/5d127258-049e-41c0-944f-2bcba5e4a564.jpg,33,46,33
hat,clothing-dataset-small/hat/e2391cdc-85e5-47f4-b320-47a207fc7fba.jpg,183,170,183
hat,clothing-dataset-small/hat/73ac436f-d222-491e-8603-70bf6f1f6ad9.jpg,104,81,104
hat,clothing-dataset-small/hat/66807c84-da44-4af2-b9be-3848a52a7073.jpg,188,182,188
hat,clothing-dataset-small/hat/6a09b559-bca5-444f-b433-e3aff6197b5c.jpg,76,80,76
hat,clothing-dataset-small/hat/a9db59ad-5a9c-4c5d-9a5a-a8aed629cc23.jpg,167,33,167
hat,clothing-dataset-small/hat/e871c8b7-723e-47c3-9714-b6821269ff2a.jpg,206,92,206
hat,clothing-dataset-small/hat/ad5095c6-ac1f-400e-b75a-3eb389b8ffbc.jpg,57,79,57
hat,clothing-dataset-small/hat/2d6afa47-fd6f-4b2b-9e51-010280547753.jpg,18,16,18
hat,clothing-dataset-small/hat/047bf1cf-28e2-45e2-a96b-cc3def23f030.jpg,150,151,150
hat,clothing-dataset-small/hat/f4b03f97-5700-41cc-9479-35384ab60a2a.jpg,27,33,27
hat,clothing-dataset-small/hat/eb5b5b2d-1db8-4a2a-9ab7-53067df7558b.jpg,115,104,115
hat,clothing-dataset-small/hat/3f50fdef-ce2c-4409-b2a1-92497179f86f.jpg,64,63,64
hat,clothing-dataset-small/hat/ab8b393f-f1e4-4d80-8d36-b213efa3b897.jpg,134,166,134
hat,clothing-dataset-small/hat/be33ec4c-a7d8-4a8a-a15f-e2d5c993decb.jpg,69,68,69
hat,clothing-dataset-small/hat/9481b974-5fef-4f96-acc8-8b6c8b0416bb.jpg,60,57,60
hat,clothing-dataset-small/hat/53ce8ca1-9407-4cab-9d4c-0f8709aded5d.jpg,77,75,77
hat,clothing-dataset-small/hat/e6ebe9c6-ad91-4177-8ab4-9d3647cf6a4a.jpg,179,183,179
hat,clothing-dataset-small/hat/69ecd6f7-e2f0-4ae5-9608-7feeb35f932b.jpg,116,128,116
hat,clothing-dataset-small/hat/5e6fbee0-4783-4744-a6ba-e37a56e7d347.jpg,38,43,38
hat,clothing-dataset-small/hat/3d1948c4-067b-4f07-9310-7becd16dbd0f.jpg,173,173,173
hat,clothing-dataset-small/hat/30a55a1b-8e00-4df0-afcc-7ea3992db85d.jpg,115,55,115
hat,clothing-dataset-small/hat/e58c2375-a9cb-4226-b6a3-54126cad0451.jpg,35,32,35
hat,clothing-dataset-small/hat/d8283d6d-3b5b-499c-94ef-4a84407a9d3c.jpg,42,41,42
hat,clothing-dataset-small/hat/baf70158-25de-4d08-9981-e7c160fa87ad.jpg,78,79,78
hat,clothing-dataset-small/hat/e4bee2e0-0ccb-4a3a-af3b-5d02a6456e92.jpg,169,189,169
hat,clothing-dataset-small/hat/6bf2943b-8632-4133-8072-2f5106d09aa9.jpg,131,125,131
hat,clothing-dataset-small/hat/c0a3ae6d-9184-4570-a045-fcce55242758.jpg,168,161,168
hat,clothing-dataset-small/hat/127708b5-72ad-4793-9512-3d33427459bb.jpg,170,165,170
hat,clothing-dataset-small/hat/be7311c6-84f7-4e59-b0f4-3a94f6ced3f3.jpg,203,159,203
hat,clothing-dataset-small/hat/a9c5f50d-abad-46f0-9bc1-4cef08015143.jpg,165,45,165
hat,clothing-dataset-small/hat/153a69c6-4c18-49c0-a3d5-8af2ce547fa7.jpg,50,48,50
hat,clothing-dataset-small/hat/e9df3017-1c35-4754-9e1c-efcb34c6d064.jpg,174,157,174
hat,clothing-dataset-small/hat/87494101-57aa-4ef2-80d5-58d390ec72db.jpg,137,140,137
hat,clothing-dataset-small/hat/2d39c5f2-3441-4c9d-8dc7-00b940fa64a3.jpg,106,67,106
hat,clothing-dataset-small/hat/a0b289ae-458d-434d-8814-32a7699f62e3.jpg,169,142,169
hat,clothing-dataset-small/hat/678edcd0-607e-433d-8433-46e11fb24df3.jpg,98,92,98
hat,clothing-dataset-small/hat/65f56e85-fda3-4f9d-a88f-15ae9739ff1a.jpg,67,80,67
hat,clothing-dataset-small/hat/7be69850-c705-4e3f-b815-a3940a0a619d.jpg,150,128,150
hat,clothing-dataset-small/hat/47ce5231-abc8-4ab3-8a84-8deeb79fabb2.jpg,34,24,34
hat,clothing-dataset-small/hat/c246ac1a-8bd7-4c22-a1a4-e141a239ef8d.jpg,186,176,186
hat,clothing-dataset-small/hat/047ea75e-1f1d-46a0-bcbc-5210dc465eb3.jpg,116,107,116
hat,clothing-dataset-small/hat/324b3d8f-3a20-4668-b58b-b4083ed1039a.jpg,201,131,201
hat,clothing-dataset-small/hat/eb9759ae-a502-438c-b302-3c26761fe921.jpg,66,82,66
hat,clothing-dataset-small/hat/fae00db0-b571-4947-8a6a-ad7edb132a75.jpg,180,179,180
hat,clothing-dataset-small/hat/81ca48c2-cf88-4791-9eb3-ed0fe53f805a.jpg,118,120,118
hat,clothing-dataset-small/hat/fe326a13-1d99-49d2-adc2-32538381a486.jpg,48,46,48
hat,clothing-dataset-small/hat/6cc3d16a-545e-49a0-922d-dbe014dac610.jpg,247,241,247
hat,clothing-dataset-small/hat/5f36ec16-d10a-4952-bba7-bcf2923ca5f6.jpg,69,94,69
hat,clothing-dataset-small/hat/e3c2ae0c-6ca2-49a9-9bb4-e2e9346828b0.jpg,20,23,20
hat,clothing-dataset-small/hat/5dd38f14-8fcc-415c-a07f-6712df46ac4c.jpg,87,40,87
hat,clothing-dataset-small/hat/2c3533f9-2998-4c22-aa81-d0e519cc6669.jpg,114,121,114
hat,clothing-dataset-small/hat/a26fcf8f-e1a3-4607-9854-9afef6745c86.jpg,86,49,86
hat,clothing-dataset-small/hat/29c2d4f8-f682-4995-919b-2ce2a9a64c1d.jpg,78,70,78
hat,clothing-dataset-small/hat/755595ad-51a0-419f-b132-b412c2523ae4.jpg,112,110,112
hat,clothing-dataset-small/hat/eadafb3f-4598-48f3-bc88-7cd88cb0b07f.jpg,148,160,148
hat,clothing-dataset-small/hat/bb784ba1-b4d8-4a0b-a72a-a20d2c8bbef6.jpg,40,47,40
hat,clothing-dataset-small/hat/70a61a27-9d6b-449a-b4b0-826da05ce2a7.jpg,39,52,39
hat,clothing-dataset-small/hat/8a123238-58ae-43bc-91ef-63c2a34df63f.jpg,182,47,182
hat,clothing-dataset-small/hat/65033884-8747-4857-967e-af03bd61c6d5.jpg,42,38,42
hat,clothing-dataset-small/hat/88463beb-5861-4d32-87f4-791263f2d69e.jpg,42,39,42
hat,clothing-dataset-small/hat/5ee53ada-dcce-4c0a-ba69-d0e8881985e3.jpg,66,60,66
hat,clothing-dataset-small/hat/d0a29706-9357-43c5-9d1d-4b302274c2a4.jpg,49,108,49
hat,clothing-dataset-small/hat/2c923fb1-4bee-41dc-b393-973cd1a03bbf.jpg,78,85,78
hat,clothing-dataset-small/hat/d7dfcea1-9e64-4eb8-9293-e570f48d4c01.jpg,132,120,132
hat,clothing-dataset-small/hat/14d9f39c-48f5-4da6-bea4-b9f8b94633ed.jpg,150,127,150
hat,clothing-dataset-small/hat/d794c5f1-e227-4007-ba34-8192faba5a05.jpg,167,182,167
hat,clothing-dataset-small/hat/b6899eaa-fe32-4547-9217-05bbcb09c217.jpg,15,15,15
hat,clothing-dataset-small/hat/26fca408-4412-466b-972a-3a160051534a.jpg,37,42,37
hat,clothing-dataset-small/hat/f353e724-4929-4b6b-b0f6-fff7097905c6.jpg,47,52,47
hat,clothing-dataset-small/hat/d8b6e902-1bb0-41a8-9ffd-25309c18f1ee.jpg,49,38,49
hat,clothing-dataset-small/hat/ceb6ea8b-5289-4305-a52b-b4b44d3beeb9.jpg,191,185,191
hat,clothing-dataset-small/hat/7ed099ea-7a28-4b95-97a5-aac86e19cdbd.jpg,52,56,52
hat,clothing-dataset-small/hat/74530f6e-302d-440c-843c-ac1aad9d57be.jpg,218,33,218
hat,clothing-dataset-small/hat/f18043dd-b667-41c4-ba80-38299c49c399.jpg,79,74,79
hat,clothing-dataset-small/hat/e58486f9-995e-425a-92e0-f3f84c075f75.jpg,58,57,58
hat,clothing-dataset-small/hat/e7de4ea3-b985-41ce-8fd1-512b4bdefbd4.jpg,88,85,88
hat,clothing-dataset-small/hat/982feb6e-caa4-4cbc-829f-19f70294a713.jpg,65,65,65
hat,clothing-dataset-small/hat/2f96b4e8-3af7-4b3f-9488-69a51df7a917.jpg,228,44,228
hat,clothing-dataset-small/hat/0979a14e-051a-4659-8e87-2f6a424e2c12.jpg,38,54,38
shoes,clothing-dataset-small/shoes/04fa06fb-d71a-4293-9804-fe799375a682.jpg,127,120,127
shoes,clothing-dataset-small/shoes/1ece3817-f6ca-46a2-b514-f2d3de572399.jpg,126,116,126
shoes,clothing-dataset-small/shoes/ad0352de-3584-4ed7-8e80-083908297db8.jpg,30,27,30
shoes,clothing-dataset-small/shoes/ab70eea8-6103-4dbc-a135-8085d222f03a.jpg,75,27,75
shoes,clothing-dataset-small/shoes/9a7ca413-4c0a-4800-8f08-95e491336b4d.jpg,35,33,35
shoes,clothing-dataset-small/shoes/c72f789c-ccc0-4d12-9b23-8e17f68fd224.jpg,28,30,28
shoes,clothing-dataset-small/shoes/6b4278ed-f15b-4989-ac9e-0dbf4361d6e0.jpg,106,70,106
shoes,clothing-dataset-small/shoes/7b400ce0-c065-4051-9b40-ce5c39dddc9d.jpg,77,91,77
shoes,clothing-dataset-small/shoes/30feae84-c7b1-4e72-8b42-0f7736d42cd5.jpg,173,128,173
shoes,clothing-dataset-small/shoes/d68db0de-f19c-409f-a1d2-11beba864afb.jpg,213,209,213
shoes,clothing-dataset-small/shoes/43a84e08-d66a-4ebf-a557-f9e00d0b89c5.jpg,194,199,194
shoes,clothing-dataset-small/shoes/f8a7abd7-f479-40d0-ab45-fcdaef82e1c5.jpg,25,27,25
shoes,clothing-dataset-small/shoes/6190369c-a306-4fb6-801e-98ddcbe21435.jpg,28,28,28
shoes,clothing-dataset-small/shoes/a3e5af58-cc70-48b8-85f7-cd160ba95968.jpg,45,50,45
shoes,clothing-dataset-small/shoes/10ca393d-6342-462d-9536-58873a767049.jpg,68,69,68
shoes,clothing-dataset-small/shoes/edd3ea28-cfe9-4100-9283-d5781d1d5d52.jpg,34,33,34
shoes,clothing-dataset-small/shoes/04dd77eb-4233-4a57-9b0e-3136ecf6967e.jpg,45,46,45
shoes,clothing-dataset-small/shoes/b2d23f7d-32af-4b91-a8c5-2cb5b6cec6b1.jpg,29,27,29
shoes,clothing-dataset-small/shoes/38bec7b5-9585-4cee-acb9-dcbb09d0b118.jpg,139,141,139
shoes,clothing-dataset-small/shoes/3ebf66af-1f51-4e17-ba48-6e256d1595e5.jpg,62,56,62
shoes,clothing-dataset-small/shoes/9e27ae62-9bdc-497c-b8cb-745252b6c232.jpg,81,69,81
shoes,clothing-dataset-small/shoes/8a4f3de1-5971-48f6-ad93-64a6a1dec148.jpg,137,136,137
shoes,clothing-dataset-small/shoes/22be984f-afa6-45a1-8895-a60e045f3382.jpg,31,34,31
shoes,clothing-dataset-small/shoes/0e6871ee-7246-48ad-a356-a7fdde9878d2.jpg,93,71,93
shoes,clothing-dataset-small/shoes/78c51dc2-9140-445c-b7aa-3a3d0234100c.jpg,104,91,104
shoes,clothing-dataset-small/shoes/530c78c5-4fda-4abe-9f01-8d329524ab4f.jpg,86,105,86
shoes,clothing-dataset-small/shoes/6048d80e-6197-4274-a326-f42812586e9b.jpg,87,57,87
shoes,clothing-dataset-small/shoes/3ad2f431-cc51-45af-9e4c-8b13f3b6772c.jpg,13,13,13
shoes,clothing-dataset-small/shoes/dec0cfa4-99d2-440e-9cf2-1f254d9042ac.jpg,59,48,59
shoes,clothing-dataset-small/shoes/78b155de-4383-4ebd-8eaa-942ef366a6a9.jpg,62,71,62
shoes,clothing-dataset-small/shoes/ea4afd28-2e6b-41c8-9d10-6bce862a482c.jpg,105,81,105
shoes,clothing-dataset-small/shoes/bcc238bc-3ec1-4b8e-b93d-a2e3fa730f7e.jpg,51,53,51
shoes,clothing-dataset-small/shoes/bf4d2b72-f4f9-47aa-ba99-d5bfedc68342.jpg,96,54,96
shoes,clothing-dataset-small/shoes/33a07241-01ee-4e64-97f6-e0cc65ae4f5c.jpg,218,98,218
shoes,clothing-dataset-small/shoes/f744c13f-1b8f-44ef-a45c-4b8e65771901.jpg,57,48,57
shoes,clothing-dataset-small/shoes/15839171-a64e-4526-a4fa-314a7b2c72fc.jpg,60,59,60
shoes,clothing-dataset-small/shoes/7dc1ee94-a507-4160-96d4-276364e31c3c.jpg,180,170,180
shoes,clothing-dataset-small/shoes/a3c97765-78c1-4d49-9792-c19bddf27a17.jpg,115,111,115
shoes,clothing-dataset-small/shoes/ade4c3c3-86ce-4187-b601-989279c0592d.jpg,37,36,37
shoes,clothing-dataset-small/shoes/51c73057-ed52-4bf3-afa8-34a015301565.jpg,47,57,47
shoes,clothing-dataset-small/shoes/d6c3190d-7c5f-4ac1-bffd-b5f26cabe3a1.jpg,49,52,49
shoes,clothing-dataset-small/shoes/d47373ee-c527-43de-831f-f8006c109476.jpg,105,88,105
shoes,clothing-dataset-small/shoes/75b7e88f-093d-453a-9238-a91e18ef80f5.jpg,25,23,25
shoes,clothing-dataset-small/shoes/b076b1c5-4426-46ec-9e15-4c785586f1c9.jpg,85,53,85
shoes,clothing-dataset-small/shoes/56a45826-246b-4a6d-9a5e-60772500cbb8.jpg,110,136,110
shoes,clothing-dataset-small/shoes/3c4df256-fc57-4379-8368-0c1fa0effcae.jpg,155,159,155
shoes,clothing-dataset-small/shoes/ff5b1764-1272-41bf-a324-98f1b9f13fae.jpg,128,33,128
shoes,clothing-dataset-small/shoes/c224d361-b064-41e3-9c21-45335e840a6f.jpg,21,25,21
shoes,clothing-dataset-small/shoes/17e48b37-4d0f-4899-b506-235cf166c621.jpg,96,129,96
shoes,clothing-dataset-small/shoes/e2dfcb33-19ba-4c82-998b-66f125086e63.jpg,57,52,57
shoes,clothing-dataset-small/shoes/82fd1225-3950-496c-8bbd-36f57007ecd5.jpg,45,42,45
shoes,clothing-dataset-small/shoes/c48bde60-ed5a-4415-9c41-6d0d79a55874.jpg,42,28,42
shoes,clothing-dataset-small/shoes/7cad8857-e522-4cc5-9985-caa87bb3d300.jpg,75,87,75
shoes,clothing-dataset-small/shoes/b7935371-743f-4ad4-9a48-fdb9d0bca9e4.jpg,178,187,178
shoes,clothing-dataset-small/shoes/34c94dfc-1234-42f7-8f34-5ded0f654860.jpg,52,67,52
shoes,clothing-dataset-small/shoes/0fd66046-0879-42ab-be2e-a919c8a82aab.jpg,36,45,36
shoes,clothing-dataset-small/shoes/35707ebd-0264-4bbf-b5f2-a33c5c4bff4d.jpg,66,52,66
shoes,clothing-dataset-small/shoes/db5aab31-c7a7-4459-9751-028dfafc9cb9.jpg,48,69,48
shoes,clothing-dataset-small/shoes/99df5351-ca44-4291-9fc6-844993b24280.jpg,182,179,182
shoes,clothing-dataset-small/shoes/fa5fe172-a5b0-465a-bf25-7e22e7af43cf.jpg,21,21,21
shoes,clothing-dataset-small/shoes/bf78527f-0734-44fd-a968-f6c32c12d61e.jpg,48,45,48
shoes,clothing-dataset-small/shoes/f56febf3-452e-4eb2-a514-4b18f950c807.jpg,87,58,87
shoes,clothing-dataset-small/shoes/fbdddc68-0c17-47fb-a6a4-28f9564f44fb.jpg,22,23,22
shoes,clothing-dataset-small/shoes/bd483b02-b604-4422-b474-d2c03cb2202f.jpg,21,22,21
shoes,clothing-dataset-small/shoes/240bafc9-4c27-4d14-975a-4efe38c26cc8.jpg,68,65,68
shoes,clothing-dataset-small/shoes/09f0db06-5f01-468b-bb60-54a3093f7c27.jpg,31,30,31
shoes,clothing-dataset-small/shoes/a7b367e2-59ef-48c2-93d7-bd3d17a12c3a.jpg,146,81,146
shoes,clothing-dataset-small/shoes/f9712e54-9a7b-4e96-b99a-c43d2832a0e5.jpg,142,119,142
shoes,clothing-dataset-small/shoes/51e600b8-da42-434b-8953-c6fb890121a0.jpg,62,62,62
shoes,clothing-dataset-small/shoes/2dfbea36-6802-473c-b948-60a1e6181534.jpg,73,63,73
shoes,clothing-dataset-small/shoes/22c96e26-25e3-4c08-916e-fe756b1b558c.jpg,34,37,34
shoes,clothing-dataset-small/shoes/802451d1-e9e5-411f-acf7-5d9fe2f0348e.jpg,104,134,104
shoes,clothing-dataset-small/shoes/51c9d43b-439e-4846-882f-8ef26062fcb9.jpg,230,184,230
shoes,clothing-dataset-small/shoes/8e9a0079-75b0-4c3f-871e-b337b3217543.jpg,142,147,142
shoes,clothing-dataset-small/shoes/e3b615cd-c024-41b3-b9fa-5040a23b2572.jpg,136,133,136
shoes,clothing-dataset-small/shoes/5435b7dd-b93b-43e1-8bdb-0bc8797df73f.jpg,37,34,37
shoes,clothing-dataset-small/shoes/33bccc3c-2424-41e2-951f-a597fdbf054a.jpg,22,17,22
shoes,clothing-dataset-small/shoes/929c8097-c1c9-420a-8813-f4b25fecc416.jpg,121,104,121
shoes,clothing-dataset-small/shoes/fb9e862c-8c64-4f23-b1e9-e734ec797436.jpg,92,39,92
shoes,clothing-dataset-small/shoes/d09be031-92c0-4b14-bb7d-6d4926d3f6e2.jpg,200,195,200
shoes,clothing-dataset-small/shoes/240f72f6-d5c3-4e64-9d59-179db8a37569.jpg,99,94,99
shoes,clothing-dataset-small/shoes/e2dd7cf5-e947-4f6f-b8c1-5014322954b7.jpg,86,74,86
shoes,clothing-dataset-small/shoes/5195e000-d919-4ebb-81b8-1e646224d231.jpg,172,168,172
shoes,clothing-dataset-small/shoes/b2d00753-c0bd-48f9-95f2-18a91ea62206.jpg,32,31,32
shoes,clothing-dataset-small/shoes/76649754-ab0b-44ef-a9b6-8f42f7e91047.jpg,171,119,171
shoes,clothing-dataset-small/shoes/598fb3d5-2ffc-44f1-af7a-1346edafc364.jpg,23,21,23
shoes,clothing-dataset-small/shoes/7f3e1f42-5068-4fde-9355-f27c25423bb8.jpg,108,83,108
shoes,clothing-dataset-small/shoes/45a08ae9-3f8f-4303-a050-7bb171fbac19.jpg,70,70,70
shoes,clothing-dataset-small/shoes/e3f2266a-49db-412e-99ab-a57cb0b226e7.jpg,132,125,132
shoes,clothing-dataset-small/shoes/d03275bf-bd54-4319-b036-31d7c697eed4.jpg,24,24,24
shoes,clothing-dataset-small/shoes/ee368b50-0eaa-437c-850e-c807f75de78f.jpg,76,74,76
shoes,clothing-dataset-small/shoes/50f6bd8d-cf7a-4cb7-a1e8-190618947ef4.jpg,38,43,38
shoes,clothing-dataset-small/shoes/206b6566-5e0d-4a73-8117-7f55124f1a95.jpg,117,109,117
shoes,clothing-dataset-small/shoes/e0b088bd-41de-4b38-b6e8-c2d3b2bbc53c.jpg,46,45,46
shoes,clothing-dataset-small/shoes/523ba963-d904-425e-987c-4972f2800a5c.jpg,122,118,122
shoes,clothing-dataset-small/shoes/38cf3258-0817-4a90-917c-5bda3c93bc99.jpg,57,59,57
shoes,clothing-dataset-small/shoes/3cf61c2b-7afa-4e63-8cbf-c163290dc67b.jpg,191,63,191
shoes,clothing-dataset-small/shoes/189a94de-6df7-4723-993c-c0c4054f1624.jpg,174,171,174
shoes,clothing-dataset-small/shoes/30021bac-2f3c-4405-a887-9d6cdfef2e83.jpg,26,26,26
shoes,clothing-dataset-small/shoes/22d0ec9a-ff45-4c64-8f2f-76ca9f1ad164.jpg,135,111,135
shoes,clothing-dataset-small/shoes/c575d614-707d-47f6-80b2-ecfe64ea9053.jpg,132,123,132
shoes,clothing-dataset-small/shoes/962253ff-260f-45bc-98b3-119468d98354.jpg,171,174,171
shoes,clothing-dataset-small/shoes/b1299dd2-18e7-4d59-a7dc-f6eb14686572.jpg,25,24,25
shoes,clothing-dataset-small/shoes/4cb4760c-7685-4aa7-9338-6ffbc011f353.jpg,70,32,70
shoes,clothing-dataset-small/shoes/f72b6737-47de-4b8f-a1f0-a874d3d591b6.jpg,56,46,56
shoes,clothing-dataset-small/shoes/fb0e4090-f7e7-424a-aa85-44daffcea9a1.jpg,134,135,134
shoes,clothing-dataset-small/shoes/6d36bed9-c236-4bc0-81af-99bc657419bc.jpg,169,119,169
shoes,clothing-dataset-small/shoes/e938611b-9f82-4096-93ae-536ab6d7bb4d.jpg,68,67,68
shoes,clothing-dataset-small/shoes/578688ef-feb7-4890-a256-950e01d6d45e.jpg,54,60,54
shoes,clothing-dataset-small/shoes/fe177283-e19e-479e-a495-fdd3a477bd4a.jpg,27,51,27
shoes,clothing-dataset-small/shoes/0bacb2c4-3d90-4835-b23e-aa7c2284d1bc.jpg,32,39,32
shoes,clothing-dataset-small/shoes/c8582c70-17af-4f48-a866-eac7e0572560.jpg,33,34,33
